,AT,CC,GD,JR,ML,NL,RK,SC,YY
AT,,0.875,0.8,0.7,0.75,0.75,0.6666666666666666,0.8125,0.75
CC,0.6666666666666666,,0.75,0.65,0.75,0.75,0.625,0.8125,0.75
GD,0.6666666666666666,0.8125,,0.7,0.75,0.75,0.6666666666666666,0.8125,0.8125
JR,0.6666666666666666,0.75,0.75,,0.8,0.8333333333333334,0.6666666666666666,0.8125,0.75
ML,0.6666666666666666,0.75,0.7,0.65,,0.8333333333333334,0.625,0.8125,0.6875
NL,0.6666666666666666,0.75,0.8,0.7,0.75,,0.6666666666666666,0.75,0.75
RK,0.5833333333333334,0.875,0.75,0.65,0.8,0.75,,0.8125,0.75
SC,0.6666666666666666,0.75,0.8,0.65,0.75,0.75,0.6666666666666666,,0.75
YY,0.6666666666666666,0.8125,0.75,0.7,0.7,0.75,0.625,0.75,
