,AT,CC,GD,JR,ML,NL,RK,SC,YY
AT,,0.625,0.7,0.8,0.8,0.6666666666666666,0.625,0.625,0.5625
CC,0.6666666666666666,,0.65,0.75,0.7,0.6666666666666666,0.625,0.5625,0.625
GD,0.6666666666666666,0.625,,0.75,0.7,0.6666666666666666,0.625,0.625,0.625
JR,0.6666666666666666,0.625,0.7,,0.8,0.6666666666666666,0.625,0.625,0.5625
ML,0.6666666666666666,0.625,0.7,0.85,,0.6666666666666666,0.625,0.625,0.625
NL,0.6666666666666666,0.6875,0.7,0.85,0.75,,0.6666666666666666,0.625,0.5625
RK,0.6666666666666666,0.625,0.65,0.75,0.8,0.6666666666666666,,0.625,0.625
SC,0.6666666666666666,0.625,0.7,0.85,0.75,0.6666666666666666,0.6666666666666666,,0.5625
YY,0.6666666666666666,0.6875,0.7,0.8,0.75,0.6666666666666666,0.625,0.625,
