,AT,CC,GD,JR,ML,NL,RK,SC,YY
AT,,0.625,0.65,0.7,0.7,0.75,0.5833333333333334,0.625,0.875
CC,0.75,,0.65,0.75,0.75,0.75,0.5833333333333334,0.625,0.9375
GD,0.75,0.625,,0.75,0.7,0.75,0.5833333333333334,0.625,0.8125
JR,0.75,0.625,0.65,,0.8,0.75,0.5833333333333334,0.625,1.0
ML,0.75,0.6875,0.7,0.75,,0.75,0.5833333333333334,0.625,0.8125
NL,0.75,0.6875,0.6,0.75,0.7,,0.5833333333333334,0.625,0.875
RK,0.75,0.6875,0.7,0.75,0.7,0.75,,0.625,0.875
SC,0.75,0.6875,0.6,0.7,0.75,0.75,0.5833333333333334,,0.9375
YY,0.75,0.625,0.65,0.7,0.7,0.75,0.5833333333333334,0.625,
