,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,0.6875
GD,0.8125,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.75,0.75
JM,0.8125,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6875,0.6875
JS,0.8125,0.6666666666666666,0.75,,0.6666666666666666,0.5833333333333334,0.6875,0.6875
NL,0.75,0.6666666666666666,0.75,0.6666666666666666,,0.5833333333333334,0.6875,0.75
RK,0.8125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6875,0.75
SC,0.8125,0.6666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,,0.6875
YY,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6875,
