,AT,CC,GD,JR,ML,NL,RK,SC,YY
AT,,0.625,0.65,0.6,0.8,0.6666666666666666,0.625,0.625,0.625
CC,0.5833333333333334,,0.6,0.65,0.75,0.6666666666666666,0.5833333333333334,0.625,0.6875
GD,0.5833333333333334,0.625,,0.6,0.75,0.5833333333333334,0.6666666666666666,0.625,0.625
JR,0.5833333333333334,0.5625,0.6,,0.7,0.5833333333333334,0.6666666666666666,0.625,0.625
ML,0.5833333333333334,0.625,0.6,0.6,,0.6666666666666666,0.625,0.625,0.625
NL,0.5833333333333334,0.625,0.6,0.7,0.7,,0.625,0.625,0.5625
RK,0.6666666666666666,0.625,0.6,0.75,0.7,0.5833333333333334,,0.625,0.625
SC,0.5833333333333334,0.6875,0.65,0.75,0.7,0.5833333333333334,0.6666666666666666,,0.625
YY,0.6666666666666666,0.5625,0.6,0.65,0.7,0.6666666666666666,0.625,0.625,
