,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6875,0.6875
GD,0.6875,,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6875,0.6875
JM,0.6875,0.6666666666666666,,0.6666666666666666,0.75,0.6666666666666666,0.6875,0.6875
JS,0.6875,0.6666666666666666,0.6666666666666666,,0.75,0.6666666666666666,0.6875,0.6875
NL,0.625,0.5833333333333334,0.6666666666666666,0.5833333333333334,,0.6666666666666666,0.625,0.625
RK,0.6875,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,,0.6875,0.625
SC,0.6875,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5833333333333334,,0.6875
YY,0.625,0.75,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.6875,
