,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.5078125,0.4765625,0.5390625,0.5078125,0.484375,0.5546875,0.5234375
GD,0.6145833333333334,,0.6145833333333334,0.6041666666666666,0.5520833333333334,0.5416666666666667,0.53125,0.5729166666666667
JM,0.5625,0.5416666666666667,,0.5208333333333334,0.53125,0.5104166666666667,0.5208333333333334,0.48958333333333337
JS,0.53125,0.5625,0.5520833333333334,,0.5208333333333334,0.5208333333333334,0.625,0.5729166666666666
NL,0.5625,0.5625000000000001,0.5208333333333334,0.5520833333333334,,0.5833333333333333,0.5520833333333334,0.625
RK,0.5416666666666667,0.5624999999999999,0.5416666666666667,0.5208333333333333,0.5104166666666667,,0.5104166666666667,0.5208333333333334
SC,0.6015625,0.484375,0.5546875,0.5703125,0.5703125,0.546875,,0.5703125
YY,0.578125,0.5625,0.609375,0.578125,0.5703125,0.5546875,0.59375,
