,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.5625,0.4375,0.8125,0.625,0.625,0.625,0.5625
GD,0.5,,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666
JM,0.6666666666666666,0.5833333333333334,,0.5833333333333334,0.4166666666666667,0.5,0.75,0.5
JS,0.8333333333333334,0.75,0.8333333333333334,,0.4166666666666667,0.8333333333333334,0.6666666666666666,0.5
NL,0.5833333333333334,0.25,0.5,0.5,,0.3333333333333333,0.4166666666666667,0.5
RK,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333334,,0.3333333333333333,0.4166666666666667
SC,0.625,0.75,0.75,0.6875,0.4375,0.5625,,0.6875
YY,0.375,0.625,0.4375,0.5,0.25,0.5625,0.5,
