,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.3125,0.5,0.5,0.5625,0.3125,0.5625,0.5625
GD,0.3333333333333333,,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5,0.5
JM,0.4166666666666667,0.5833333333333334,,0.5,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.3333333333333333
JS,0.5,0.3333333333333333,0.4166666666666667,,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.4166666666666667
NL,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.5833333333333334,,0.5,0.5,0.6666666666666666
RK,0.4166666666666667,0.5,0.5833333333333334,0.5,0.4166666666666667,,0.5,0.5833333333333334
SC,0.5,0.6875,0.5,0.5,0.4375,0.5,,0.75
YY,0.375,0.5625,0.5625,0.5625,0.5625,0.5,0.5625,
