,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.5625,0.4375,0.4375,0.5625,0.5,0.4375,0.375
GD,0.5,,0.3333333333333333,0.5833333333333334,0.5,0.75,0.3333333333333333,0.5833333333333334
JM,0.5,0.5,,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5
JS,0.4166666666666667,0.3333333333333333,0.5,,0.4166666666666667,0.5833333333333334,0.25,0.5
NL,0.3333333333333333,0.5833333333333334,0.8333333333333334,0.25,,0.75,0.6666666666666666,0.5833333333333334
RK,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5,,0.5,0.5833333333333334
SC,0.5625,0.5,0.375,0.5625,0.5625,0.5625,,0.4375
YY,0.4375,0.5,0.4375,0.625,0.4375,0.3125,0.5,
