,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.65625,0.6666666666666666,0.75,0.5833333333333334,0.9166666666666666,0.625,0.9166666666666666,0.7857142857142857,0.625,0.6875,0.5833333333333334,0.59375
CC,0.6666666666666666,,0.6666666666666666,0.75,0.5416666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.75,0.7083333333333334,0.625,0.6666666666666666,0.59375
CG,0.75,0.6875,,0.75,0.5416666666666666,0.9166666666666666,0.625,0.9166666666666666,0.75,0.625,0.65625,0.6666666666666666,0.59375
GD,0.6666666666666666,0.65625,0.6666666666666666,,0.5416666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.75,0.625,0.59375,0.5833333333333334,0.59375
JM,0.6666666666666666,0.625,0.6666666666666666,0.75,,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.75,0.625,0.59375,0.6666666666666666,0.5625
JR,0.5833333333333334,0.65625,0.75,0.75,0.625,,0.625,0.9166666666666666,0.7142857142857143,0.6666666666666666,0.65625,0.5833333333333334,0.59375
JS,0.6666666666666666,0.625,0.6666666666666666,0.75,0.625,0.9166666666666666,,0.9166666666666666,0.6785714285714286,0.625,0.65625,0.5833333333333334,0.5625
ML,0.6666666666666666,0.65625,0.6666666666666666,0.75,0.5833333333333334,0.9166666666666666,0.625,,0.7142857142857143,0.625,0.625,0.6666666666666666,0.59375
NL,0.6666666666666666,0.625,0.75,0.8,0.5833333333333334,0.9166666666666666,0.625,0.9166666666666666,,0.6666666666666666,0.625,0.5833333333333334,0.5625
RK,0.6666666666666666,0.6875,0.75,0.7,0.5416666666666666,0.9166666666666666,0.625,0.9166666666666666,0.75,,0.6875,0.6666666666666666,0.5625
SC,0.6666666666666666,0.65625,0.75,0.7,0.5416666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6071428571428571,0.6666666666666666,,0.5833333333333334,0.5625
TP,0.6666666666666666,0.65625,0.6666666666666666,0.7,0.5416666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.7857142857142857,0.625,0.65625,,0.5625
YY,0.75,0.625,0.75,0.7,0.7083333333333334,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6785714285714286,0.6666666666666666,0.6875,0.6666666666666666,
