,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.7152777777777777,0.701388888888889,0.6805555555555555,0.75,0.7430555555555555,0.6822916666666666,0.6875
GD,0.7239583333333334,,0.7222222222222223,0.6944444444444445,0.7430555555555555,0.7430555555555555,0.6927083333333334,0.6822916666666666
JM,0.703125,0.7569444444444445,,0.673611111111111,0.7569444444444445,0.7430555555555555,0.6770833333333334,0.6666666666666666
JS,0.7135416666666666,0.7291666666666666,0.7152777777777777,,0.7222222222222222,0.7569444444444443,0.6822916666666666,0.6770833333333334
NL,0.6875,0.7152777777777778,0.7361111111111112,0.6597222222222222,,0.7152777777777777,0.6666666666666666,0.671875
RK,0.6979166666666666,0.7291666666666666,0.7222222222222222,0.6805555555555555,0.7708333333333331,,0.7083333333333334,0.6666666666666666
SC,0.703125,0.7083333333333334,0.7569444444444445,0.6666666666666666,0.7569444444444445,0.7430555555555555,,0.6666666666666666
YY,0.7135416666666666,0.7291666666666666,0.7291666666666666,0.6944444444444445,0.7500000000000001,0.7222222222222222,0.6822916666666666,
