,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.484375,0.53125,0.4895833333333333,0.5572916666666666,0.5104166666666666,0.5052083333333334,0.5052083333333334
GD,0.5833333333333333,,0.5,0.5277777777777778,0.5625,0.5625,0.5347222222222222,0.5416666666666667
JM,0.5208333333333334,0.5555555555555556,,0.5902777777777777,0.5416666666666666,0.5416666666666666,0.5625,0.5833333333333333
JS,0.4583333333333333,0.486111111111111,0.576388888888889,,0.548611111111111,0.5416666666666666,0.5555555555555556,0.5625
NL,0.5416666666666666,0.486111111111111,0.5555555555555555,0.5833333333333334,,0.5416666666666666,0.5347222222222222,0.5208333333333334
RK,0.5625,0.5208333333333334,0.6041666666666667,0.5486111111111112,0.5277777777777777,,0.5624999999999999,0.5694444444444444
SC,0.4895833333333333,0.5052083333333334,0.5885416666666666,0.5520833333333334,0.546875,0.5260416666666666,,0.5104166666666666
YY,0.4739583333333333,0.4791666666666667,0.5520833333333334,0.5520833333333334,0.5260416666666666,0.5520833333333334,0.5364583333333334,
