,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5625,0.8333333333333334,0.65,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.5961538461538461,0.5961538461538461,0.5972222222222222,0.59375,0.6666666666666666,0.609375
CC,0.7777777777777778,,0.75,0.65,0.6666666666666666,0.5576923076923077,0.625,0.5576923076923077,0.5961538461538461,0.5833333333333334,0.546875,0.8333333333333334,0.609375
CG,0.75,0.578125,,0.6666666666666666,0.6666666666666666,0.5576923076923077,0.5833333333333334,0.5769230769230769,0.5961538461538461,0.5972222222222222,0.625,0.6666666666666666,0.609375
GD,0.7222222222222222,0.578125,0.9166666666666666,,0.6666666666666666,0.5576923076923077,0.625,0.5961538461538461,0.5769230769230769,0.5972222222222222,0.625,0.6666666666666666,0.59375
JM,0.7777777777777778,0.578125,0.8333333333333334,0.65,,0.5576923076923077,0.625,0.5961538461538461,0.5961538461538461,0.5972222222222222,0.609375,0.6666666666666666,0.59375
JR,0.7777777777777778,0.5625,0.9166666666666666,0.6166666666666667,0.6666666666666666,,0.625,0.6153846153846154,0.5769230769230769,0.625,0.609375,0.5833333333333334,0.59375
JS,0.7777777777777778,0.578125,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5576923076923077,,0.5769230769230769,0.5961538461538461,0.6111111111111112,0.625,0.6666666666666666,0.609375
ML,0.7777777777777778,0.578125,0.75,0.6333333333333333,0.7083333333333334,0.5769230769230769,0.625,,0.5769230769230769,0.6111111111111112,0.609375,0.6666666666666666,0.609375
NL,0.75,0.609375,0.75,0.6166666666666667,0.625,0.5961538461538461,0.625,0.6346153846153846,,0.5833333333333334,0.609375,0.6666666666666666,0.640625
RK,0.6944444444444444,0.5625,0.75,0.6333333333333333,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.6346153846153846,0.6538461538461539,,0.640625,0.6666666666666666,0.59375
SC,0.75,0.5625,0.8333333333333334,0.6333333333333333,0.7083333333333334,0.5576923076923077,0.625,0.5961538461538461,0.5769230769230769,0.6111111111111112,,0.75,0.609375
TP,0.7777777777777778,0.5625,0.8333333333333334,0.6333333333333333,0.7083333333333334,0.5384615384615384,0.625,0.5769230769230769,0.5961538461538461,0.6111111111111112,0.609375,,0.625
YY,0.6944444444444444,0.578125,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.5384615384615384,0.625,0.5769230769230769,0.5961538461538461,0.625,0.578125,0.6666666666666666,
