,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5,0.7083333333333334,0.75,0.5833333333333334,0.3333333333333333,0.375,0.5833333333333334,0.6666666666666666,0.4583333333333333,0.375,0.75,0.7083333333333334
CC,0.3958333333333333,,0.5208333333333334,0.3958333333333333,0.4791666666666667,0.4166666666666667,0.5416666666666666,0.4791666666666667,0.5,0.5208333333333334,0.5,0.5208333333333334,0.4166666666666667
CG,,,,,,,,,,,,,
GD,0.6538461538461539,0.4807692307692308,0.5192307692307693,,0.4807692307692308,0.38461538461538464,0.5192307692307693,0.5,0.6153846153846154,0.4423076923076923,0.38461538461538464,0.5,0.6730769230769231
JM,0.6666666666666666,0.5,0.5833333333333334,0.5,,0.5,0.5,0.4166666666666667,0.5,0.5,0.5,0.5,0.3333333333333333
JR,0.425,0.5,0.4,0.55,0.475,,0.5,0.475,0.475,0.55,0.5,0.375,0.575
JS,0.5,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334,,0.3333333333333333,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334
ML,0.525,0.525,0.475,0.425,0.45,0.475,0.5,,0.425,0.45,0.45,0.525,0.55
NL,0.4722222222222222,0.5277777777777778,0.5,0.5555555555555556,0.5,0.5,0.3888888888888889,0.5,,0.5,0.3888888888888889,0.4722222222222222,0.5555555555555556
RK,0.5,0.43333333333333335,0.4166666666666667,0.5166666666666667,0.4666666666666667,0.5166666666666667,0.4666666666666667,0.45,0.5166666666666667,,0.5,0.5,0.4666666666666667
SC,0.4166666666666667,0.5416666666666666,0.4583333333333333,0.4791666666666667,0.4375,0.6041666666666666,0.6041666666666666,0.5208333333333334,0.4375,0.4583333333333333,,0.4791666666666667,0.4583333333333333
TP,,,,,,,,,,,,,
YY,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.6041666666666666,0.5208333333333334,0.5,0.3958333333333333,0.5,0.5,0.4375,0.4375,0.5,
