,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5833333333333334,0.5,0.75,0.4583333333333333,0.625,0.375,0.4166666666666667,0.75,0.625,0.5416666666666666,0.4583333333333333,0.5
CC,0.5,,0.6041666666666666,0.5625,0.4583333333333333,0.5833333333333334,0.5208333333333334,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.5625,0.5,0.5833333333333334
CG,,,,,,,,,,,,,
GD,0.5384615384615384,0.4230769230769231,0.5192307692307693,,0.38461538461538464,0.5192307692307693,0.38461538461538464,0.40384615384615385,0.5192307692307693,0.5,0.4807692307692308,0.5192307692307693,0.5192307692307693
JM,0.4166666666666667,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.4166666666666667,0.75,0.4166666666666667,0.5,0.3333333333333333,0.5,0.5
JR,0.55,0.55,0.45,0.4,0.475,,0.425,0.425,0.6,0.45,0.525,0.475,0.4
JS,0.75,0.6666666666666666,0.9166666666666666,0.75,0.3333333333333333,0.5833333333333334,,0.3333333333333333,0.5,0.5,0.9166666666666666,0.5,0.5
ML,0.475,0.45,0.425,0.425,0.65,0.425,0.4,,0.475,0.4,0.45,0.5,0.5
NL,0.5,0.3888888888888889,0.3888888888888889,0.5277777777777778,0.4166666666666667,0.5277777777777778,0.5277777777777778,0.4444444444444444,,0.4722222222222222,0.3888888888888889,0.5,0.4166666666666667
RK,0.5166666666666667,0.5,0.5,0.5166666666666667,0.55,0.5166666666666667,0.45,0.4,0.5,,0.48333333333333334,0.5,0.5166666666666667
SC,0.5208333333333334,0.5,0.5,0.5,0.5625,0.5,0.5833333333333334,0.4583333333333333,0.4791666666666667,0.5,,0.5,0.4583333333333333
TP,,,,,,,,,,,,,
YY,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.5,0.4583333333333333,0.5208333333333334,0.4791666666666667,0.3333333333333333,0.5,0.5208333333333334,0.5208333333333334,0.5,
