,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5625,0.75,0.6166666666666667,0.6666666666666666,0.6538461538461539,0.75,0.6730769230769231,0.6730769230769231,0.625,0.59375,0.5833333333333334,0.578125
CC,0.8055555555555556,,0.75,0.6333333333333333,0.7083333333333334,0.7307692307692307,0.75,0.6538461538461539,0.6346153846153846,0.6527777777777778,0.578125,0.5833333333333334,0.59375
CG,0.7777777777777778,0.578125,,0.6,0.6666666666666666,0.6730769230769231,0.8333333333333334,0.6538461538461539,0.6730769230769231,0.6111111111111112,0.578125,0.6666666666666666,0.578125
GD,0.8055555555555556,0.546875,0.75,,0.6666666666666666,0.6730769230769231,0.8333333333333334,0.6730769230769231,0.6346153846153846,0.5833333333333334,0.609375,0.5833333333333334,0.5625
JM,0.7777777777777778,0.578125,0.75,0.6,,0.6346153846153846,0.7916666666666666,0.6923076923076923,0.6730769230769231,0.625,0.59375,0.5833333333333334,0.5625
JR,0.7777777777777778,0.578125,0.75,0.6333333333333333,0.7083333333333334,,0.75,0.6346153846153846,0.6538461538461539,0.5972222222222222,0.578125,0.6666666666666666,0.59375
JS,0.7777777777777778,0.5625,0.75,0.6,0.7083333333333334,0.6923076923076923,,0.6730769230769231,0.6730769230769231,0.5833333333333334,0.5625,0.5833333333333334,0.578125
ML,0.7777777777777778,0.578125,0.75,0.6,0.7083333333333334,0.6538461538461539,0.75,,0.6730769230769231,0.625,0.609375,0.5833333333333334,0.5625
NL,0.7222222222222222,0.546875,0.75,0.5666666666666667,0.7083333333333334,0.6730769230769231,0.7916666666666666,0.6538461538461539,,0.6111111111111112,0.5625,0.6666666666666666,0.609375
RK,0.7777777777777778,0.578125,0.75,0.5666666666666667,0.7083333333333334,0.6730769230769231,0.75,0.5961538461538461,0.6538461538461539,,0.609375,0.5833333333333334,0.609375
SC,0.7777777777777778,0.5625,0.75,0.6166666666666667,0.6666666666666666,0.6730769230769231,0.75,0.6153846153846154,0.6538461538461539,0.5972222222222222,,0.6666666666666666,0.578125
TP,0.7777777777777778,0.5625,0.75,0.5833333333333334,0.7083333333333334,0.6538461538461539,0.7083333333333334,0.6730769230769231,0.6538461538461539,0.625,0.5625,,0.578125
YY,0.7222222222222222,0.609375,0.75,0.5833333333333334,0.7083333333333334,0.6153846153846154,0.6666666666666666,0.6346153846153846,0.6923076923076923,0.6388888888888888,0.59375,0.5833333333333334,
