,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5,0.4166666666666667,0.625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.375,0.625,0.2916666666666667,0.5,0.6666666666666666
CC,0.5625,,0.4375,0.5208333333333334,0.5208333333333334,0.5,0.5208333333333334,0.5416666666666666,0.4791666666666667,0.4791666666666667,0.4375,0.5,0.4791666666666667
CG,,,,,,,,,,,,,
GD,0.6538461538461539,0.5576923076923077,0.4807692307692308,,0.5192307692307693,0.46153846153846156,0.36538461538461536,0.6538461538461539,0.6153846153846154,0.5192307692307693,0.5192307692307693,0.5,0.5961538461538461
JM,0.25,0.5,0.5,0.3333333333333333,,0.5,0.5,0.4166666666666667,0.5,0.25,0.4166666666666667,0.5,0.3333333333333333
JR,0.575,0.525,0.625,0.5,0.575,,0.475,0.45,0.575,0.5,0.625,0.5,0.525
JS,0.4166666666666667,0.5,0.25,0.4166666666666667,0.3333333333333333,0.4166666666666667,,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.25
ML,0.45,0.425,0.4,0.475,0.475,0.25,0.45,,0.425,0.525,0.375,0.5,0.5
NL,0.5,0.5,0.4722222222222222,0.5555555555555556,0.5,0.5555555555555556,0.3888888888888889,0.4722222222222222,,0.5277777777777778,0.5,0.5,0.5277777777777778
RK,0.5,0.43333333333333335,0.45,0.5166666666666667,0.4166666666666667,0.45,0.48333333333333334,0.5,0.55,,0.43333333333333335,0.48333333333333334,0.55
SC,0.5208333333333334,0.5,0.4791666666666667,0.4791666666666667,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5,0.5,0.5,,0.5,0.4791666666666667
TP,,,,,,,,,,,,,
YY,0.5,0.4375,0.4583333333333333,0.5625,0.4791666666666667,0.5,0.4166666666666667,0.5625,0.375,0.5833333333333334,0.4791666666666667,0.5,
