,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5,0.375,0.4583333333333333,0.3333333333333333,0.875,0.5,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.5,0.5,0.4166666666666667
CC,0.5208333333333334,,0.5,0.375,0.4583333333333333,0.4375,0.4791666666666667,0.5,0.4166666666666667,0.4583333333333333,0.4791666666666667,0.5,0.4791666666666667
CG,,,,,,,,,,,,,
GD,0.5576923076923077,0.5192307692307693,0.38461538461538464,,0.38461538461538464,0.5192307692307693,0.5384615384615384,0.5961538461538461,0.5384615384615384,0.46153846153846156,0.5,0.5,0.5
JM,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.5,,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.5,0.5,0.3333333333333333
JR,0.65,0.5,0.425,0.575,0.525,,0.5,0.525,0.6,0.65,0.5,0.575,0.5
JS,0.5833333333333334,0.6666666666666666,0.5,0.4166666666666667,0.5,0.6666666666666666,,0.5,0.6666666666666666,0.5833333333333334,0.5,0.5,0.6666666666666666
ML,0.5,0.575,0.425,0.55,0.5,0.6,0.575,,0.6,0.475,0.55,0.5,0.45
NL,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.5833333333333334,0.5,0.6111111111111112,0.6388888888888888,0.5555555555555556,,0.5,0.5,0.5277777777777778,0.5555555555555556
RK,0.5666666666666667,0.5,0.4666666666666667,0.4666666666666667,0.6,0.5833333333333334,0.5,0.5333333333333333,0.4666666666666667,,0.5,0.5,0.5
SC,0.5,0.4791666666666667,0.5208333333333334,0.5,0.5,0.4375,0.4791666666666667,0.5208333333333334,0.5208333333333334,0.4375,,0.4791666666666667,0.4375
TP,,,,,,,,,,,,,
YY,0.5416666666666666,0.4583333333333333,0.4166666666666667,0.5,0.4583333333333333,0.5416666666666666,0.4166666666666667,0.5,0.5,0.3958333333333333,0.5208333333333334,0.5,
