,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5,0.2916666666666667,0.5833333333333334,0.2916666666666667,0.5,0.7916666666666666,0.625,0.5416666666666666,0.625,0.4583333333333333,0.3333333333333333,0.5416666666666666
CC,0.5208333333333334,,0.5,0.5416666666666666,0.5,0.5,0.5,0.5,0.4791666666666667,0.5833333333333334,0.5208333333333334,0.4166666666666667,0.5625
CG,,,,,,,,,,,,,
GD,0.6346153846153846,0.40384615384615385,0.38461538461538464,,0.38461538461538464,0.40384615384615385,0.5192307692307693,0.5,0.5,0.5384615384615384,0.4230769230769231,0.5576923076923077,0.46153846153846156
JM,0.4166666666666667,0.5833333333333334,0.75,0.5,,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.5,0.5833333333333334,0.5,0.5,0.3333333333333333
JR,0.575,0.4,0.425,0.575,0.45,,0.525,0.55,0.5,0.525,0.425,0.5,0.475
JS,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.4166666666666667,0.5833333333333334,,0.5833333333333334,0.5,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.4166666666666667
ML,0.475,0.475,0.625,0.5,0.475,0.425,0.5,,0.55,0.4,0.575,0.575,0.425
NL,0.5555555555555556,0.3611111111111111,0.4444444444444444,0.4166666666666667,0.4444444444444444,0.4166666666666667,0.5,0.4166666666666667,,0.6111111111111112,0.3888888888888889,0.4166666666666667,0.4166666666666667
RK,0.55,0.55,0.5,0.5333333333333333,0.5333333333333333,0.55,0.5333333333333333,0.4666666666666667,0.55,,0.43333333333333335,0.4666666666666667,0.5666666666666667
SC,0.5208333333333334,0.5,0.4583333333333333,0.5416666666666666,0.4375,0.5,0.5,0.5625,0.5625,0.5416666666666666,,0.4583333333333333,0.5
TP,,,,,,,,,,,,,
YY,0.5833333333333334,0.5833333333333334,0.4375,0.5208333333333334,0.4583333333333333,0.5625,0.5208333333333334,0.4583333333333333,0.5208333333333334,0.5625,0.5,0.4583333333333333,
