,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.59375,0.6666666666666666,0.6,0.625,0.6538461538461539,0.625,0.5384615384615384,0.6153846153846154,0.5555555555555556,0.59375,0.75,0.578125
CC,0.75,,0.6666666666666666,0.6166666666666667,0.625,0.6153846153846154,0.6666666666666666,0.5576923076923077,0.6153846153846154,0.5972222222222222,0.640625,0.6666666666666666,0.59375
CG,0.8055555555555556,0.578125,,0.6333333333333333,0.6666666666666666,0.6346153846153846,0.5833333333333334,0.5384615384615384,0.5961538461538461,0.5694444444444444,0.625,0.75,0.578125
GD,0.75,0.59375,0.6666666666666666,,0.6666666666666666,0.6346153846153846,0.625,0.5576923076923077,0.5961538461538461,0.5833333333333334,0.640625,0.6666666666666666,0.5625
JM,0.75,0.59375,0.6666666666666666,0.6,,0.6538461538461539,0.625,0.5192307692307693,0.6153846153846154,0.5555555555555556,0.625,0.75,0.578125
JR,0.8055555555555556,0.578125,0.6666666666666666,0.6,0.625,,0.625,0.5384615384615384,0.5961538461538461,0.6666666666666666,0.609375,0.75,0.59375
JS,0.7777777777777778,0.59375,0.6666666666666666,0.6833333333333333,0.625,0.6346153846153846,,0.5769230769230769,0.5961538461538461,0.5555555555555556,0.625,0.75,0.5625
ML,0.8055555555555556,0.609375,0.75,0.5833333333333334,0.625,0.6538461538461539,0.625,,0.6538461538461539,0.5833333333333334,0.609375,0.75,0.578125
NL,0.7777777777777778,0.5625,0.75,0.6166666666666667,0.6666666666666666,0.6153846153846154,0.625,0.5576923076923077,,0.5833333333333334,0.640625,0.6666666666666666,0.5625
RK,0.7222222222222222,0.578125,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.6923076923076923,0.625,0.5576923076923077,0.5961538461538461,,0.65625,0.9166666666666666,0.578125
SC,0.6666666666666666,0.578125,0.6666666666666666,0.6,0.625,0.6538461538461539,0.6666666666666666,0.5576923076923077,0.6346153846153846,0.5833333333333334,,0.75,0.546875
TP,0.75,0.59375,0.6666666666666666,0.6166666666666667,0.6666666666666666,0.6538461538461539,0.5833333333333334,0.5769230769230769,0.5961538461538461,0.5972222222222222,0.609375,,0.578125
YY,0.75,0.59375,0.6666666666666666,0.6666666666666666,0.625,0.6153846153846154,0.625,0.5961538461538461,0.5576923076923077,0.5694444444444444,0.5625,0.75,
