,AT,CC,GD,JR,ML,NL,RK,SC,YY
AT,,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.25,0.5,0.4166666666666667
CC,0.6875,,0.5625,0.5625,0.375,0.5625,0.5625,0.5625,0.625
GD,0.6,0.6,,0.55,0.65,0.55,0.7,0.55,0.6
JR,0.4,0.4,0.5,,0.65,0.65,0.5,0.65,0.6
ML,0.5,0.5,0.45,0.5,,0.75,0.5,0.45,0.6
NL,0.75,0.5,0.3333333333333333,0.8333333333333334,0.8333333333333334,,0.5833333333333334,0.5833333333333334,0.8333333333333334
RK,0.5,0.4583333333333333,0.4166666666666667,0.4583333333333333,0.5833333333333334,0.375,,0.4583333333333333,0.5416666666666666
SC,0.625,0.5625,0.5,0.6875,0.5,0.6875,0.5625,,0.5
YY,0.6875,0.625,0.5625,0.5625,0.6875,0.625,0.5,0.5625,
