,AT,CC,GD,JR,ML,NL,RK,SC,YY
AT,,0.5833333333333334,0.5833333333333334,0.5,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.5833333333333334
CC,0.4375,,0.625,0.4375,0.5,0.4375,0.4375,0.4375,0.4375
GD,0.45,0.8,,0.3,0.4,0.55,0.45,0.55,0.7
JR,0.5,0.3,0.5,,0.3,0.55,0.55,0.5,0.55
ML,0.55,0.45,0.4,0.5,,0.4,0.55,0.5,0.6
NL,0.5,0.4166666666666667,0.5,0.5,0.3333333333333333,,0.5,0.4166666666666667,0.5
RK,0.4583333333333333,0.4166666666666667,0.4583333333333333,0.5,0.5833333333333334,0.5833333333333334,,0.5,0.5
SC,0.5625,0.5625,0.5,0.5625,0.625,0.625,0.5,,0.5625
YY,0.625,0.4375,0.5,0.5,0.5625,0.5625,0.4375,0.5,
