,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.7361111111111112,0.6458333333333334,0.7638888888888888,0.7916666666666666,0.7569444444444445,0.6770833333333334,0.7083333333333334
GD,0.6875,,0.6736111111111112,0.7777777777777778,0.7708333333333334,0.7361111111111112,0.7239583333333334,0.7291666666666666
JM,0.671875,0.75,,0.7916666666666666,0.7916666666666666,0.75,0.7083333333333334,0.7291666666666666
JS,0.671875,0.7222222222222223,0.6944444444444445,,0.7708333333333334,0.7291666666666666,0.6927083333333334,0.71875
NL,0.6770833333333334,0.7361111111111112,0.6666666666666666,0.7916666666666665,,0.736111111111111,0.671875,0.7135416666666666
RK,0.65625,0.7222222222222222,0.6736111111111112,0.763888888888889,0.7708333333333334,,0.671875,0.703125
SC,0.6822916666666666,0.7430555555555557,0.6944444444444445,0.7638888888888888,0.798611111111111,0.7291666666666666,,0.71875
YY,0.6666666666666666,0.7291666666666666,0.6805555555555555,0.798611111111111,0.7777777777777778,0.7083333333333335,0.6770833333333334,
