,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.5491452991452992,0.5657051282051282,0.5452056623931624,0.5562900641025641,0.5198985042735043,0.5518830128205129,0.5681089743589743
GD,0.5940170940170941,,0.5667735042735043,0.6175213675213675,0.5504807692307692,0.5758547008547009,0.5420005341880342,0.5889423076923077
JM,0.539997329059829,0.5430021367521367,,0.5178952991452991,0.5512820512820512,0.516292735042735,0.514690170940171,0.4821047008547009
JS,0.5533520299145299,0.5819978632478633,0.5876068376068375,,0.517094017094017,0.5755876068376069,0.5675080128205129,0.5751869658119657
NL,0.6002938034188033,0.6159188034188035,0.5665064102564102,0.5245726495726496,,0.6025641025641026,0.5533520299145299,0.6083733974358975
RK,0.5126869658119658,0.5819978632478632,0.5600961538461537,0.5435363247863247,0.5638354700854701,,0.5199652777777778,0.5478766025641026
SC,0.562099358974359,0.5343883547008547,0.5876068376068376,0.5201655982905983,0.5765892094017094,0.5288461538461539,,0.5484775641025641
YY,0.5965544871794871,0.5839342948717948,0.5720486111111112,0.5765892094017094,0.5557558760683761,0.5931490384615384,0.5869391025641025,
