,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.625,0.75,0.7,0.75,0.6666666666666666,0.7083333333333334,0.75,0.7142857142857143,0.75,0.65625,0.75,0.75
CC,0.75,,0.75,0.7,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.75,0.7142857142857143,0.7083333333333334,0.59375,0.75,0.6875
CG,0.75,0.625,,0.65,0.75,0.6666666666666666,0.7083333333333334,0.75,0.7142857142857143,0.7083333333333334,0.6875,0.75,0.6875
GD,0.75,0.625,0.75,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.7142857142857143,0.6666666666666666,0.6875,0.75,0.75
JM,0.75,0.625,0.75,0.65,,0.6666666666666666,0.6666666666666666,0.75,0.75,0.7083333333333334,0.71875,0.75,0.75
JR,0.75,0.59375,0.75,0.7,0.7083333333333334,,0.7083333333333334,0.6666666666666666,0.75,0.6666666666666666,0.59375,0.75,0.78125
JS,0.75,0.5625,0.75,0.65,0.7083333333333334,0.6666666666666666,,0.8333333333333334,0.7142857142857143,0.75,0.625,0.75,0.75
ML,0.75,0.5625,0.75,0.7,0.7083333333333334,0.6666666666666666,0.7083333333333334,,0.7142857142857143,0.7083333333333334,0.71875,0.75,0.75
NL,0.75,0.59375,0.75,0.7,0.7083333333333334,0.75,0.7083333333333334,0.75,,0.75,0.65625,0.75,0.6875
RK,0.75,0.59375,0.6666666666666666,0.7,0.75,0.6666666666666666,0.7083333333333334,0.75,0.7142857142857143,,0.625,0.75,0.78125
SC,0.6666666666666666,0.5625,0.75,0.7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.7142857142857143,0.6666666666666666,,0.75,0.78125
TP,0.75,0.625,0.75,0.65,0.7083333333333334,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.75,0.7916666666666666,0.6875,,0.75
YY,0.75,0.59375,0.6666666666666666,0.6,0.7083333333333334,0.6666666666666666,0.7916666666666666,0.75,0.7142857142857143,0.6666666666666666,0.6875,0.6666666666666666,
