,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.6875,0.8333333333333334,0.75,0.875,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7857142857142857,0.625,0.59375,0.6666666666666666,0.6875
CC,0.8333333333333334,,0.75,0.8,0.8333333333333334,0.75,0.6666666666666666,0.75,0.7142857142857143,0.625,0.59375,0.6666666666666666,0.78125
CG,0.75,0.6875,,0.8,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.7857142857142857,0.625,0.59375,0.6666666666666666,0.65625
GD,0.9166666666666666,0.65625,0.8333333333333334,,0.8333333333333334,0.8333333333333334,0.625,0.8333333333333334,0.75,0.625,0.59375,0.75,0.65625
JM,0.75,0.6875,0.8333333333333334,0.8,,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.75,0.5833333333333334,0.59375,0.6666666666666666,0.6875
JR,0.8333333333333334,0.71875,0.8333333333333334,0.8,0.875,,0.7083333333333334,0.75,0.75,0.625,0.59375,0.6666666666666666,0.71875
JS,0.9166666666666666,0.71875,0.8333333333333334,0.8,0.875,0.8333333333333334,,0.9166666666666666,0.8214285714285714,0.625,0.59375,0.6666666666666666,0.65625
ML,0.75,0.6875,0.75,0.8,0.7916666666666666,0.8333333333333334,0.75,,0.8214285714285714,0.625,0.59375,0.6666666666666666,0.65625
NL,0.8333333333333334,0.6875,0.8333333333333334,0.7,0.8333333333333334,0.8333333333333334,0.7083333333333334,0.6666666666666666,,0.625,0.5625,0.6666666666666666,0.71875
RK,0.8333333333333334,0.6875,0.8333333333333334,0.7,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.75,,0.59375,0.8333333333333334,0.6875
SC,0.9166666666666666,0.71875,0.8333333333333334,0.75,0.7916666666666666,0.75,0.6666666666666666,0.6666666666666666,0.7857142857142857,0.5833333333333334,,0.75,0.75
TP,0.75,0.71875,0.75,0.75,0.7916666666666666,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.7857142857142857,0.625,0.59375,,0.65625
YY,0.8333333333333334,0.6875,0.75,0.75,0.7916666666666666,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.75,0.625,0.59375,0.6666666666666666,
