,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.6875,0.6666666666666666,0.6166666666666667,0.7916666666666666,0.6346153846153846,0.6666666666666666,0.6730769230769231,0.6923076923076923,0.5833333333333334,0.65625,0.6666666666666666,0.578125
CC,0.7777777777777778,,0.75,0.6166666666666667,0.75,0.6346153846153846,0.75,0.6538461538461539,0.6923076923076923,0.5833333333333334,0.640625,0.6666666666666666,0.578125
CG,0.8055555555555556,0.703125,,0.6333333333333333,0.7916666666666666,0.6153846153846154,0.7083333333333334,0.6346153846153846,0.6923076923076923,0.6111111111111112,0.65625,0.75,0.546875
GD,0.8333333333333334,0.671875,0.6666666666666666,,0.75,0.6346153846153846,0.7083333333333334,0.6538461538461539,0.6730769230769231,0.5694444444444444,0.65625,0.75,0.5625
JM,0.7777777777777778,0.671875,0.6666666666666666,0.6333333333333333,,0.6153846153846154,0.6666666666666666,0.6538461538461539,0.7115384615384616,0.5694444444444444,0.65625,0.8333333333333334,0.59375
JR,0.75,0.6875,0.6666666666666666,0.6,0.7916666666666666,,0.7083333333333334,0.6346153846153846,0.6923076923076923,0.5694444444444444,0.625,0.75,0.5625
JS,0.8055555555555556,0.671875,0.6666666666666666,0.6333333333333333,0.7916666666666666,0.6346153846153846,,0.6730769230769231,0.7115384615384616,0.5972222222222222,0.65625,0.8333333333333334,0.5625
ML,0.75,0.6875,0.75,0.6,0.7916666666666666,0.6153846153846154,0.7083333333333334,,0.6923076923076923,0.6388888888888888,0.640625,0.6666666666666666,0.5625
NL,0.8611111111111112,0.71875,0.75,0.6166666666666667,0.8333333333333334,0.5961538461538461,0.7083333333333334,0.6923076923076923,,0.625,0.65625,0.6666666666666666,0.5625
RK,0.75,0.6875,0.6666666666666666,0.6166666666666667,0.75,0.6153846153846154,0.6666666666666666,0.6346153846153846,0.7115384615384616,,0.65625,0.8333333333333334,0.578125
SC,0.8055555555555556,0.703125,0.6666666666666666,0.6333333333333333,0.7916666666666666,0.6346153846153846,0.6666666666666666,0.6346153846153846,0.7115384615384616,0.5694444444444444,,0.6666666666666666,0.59375
TP,0.8055555555555556,0.6875,0.75,0.6166666666666667,0.7916666666666666,0.6346153846153846,0.6666666666666666,0.6346153846153846,0.7115384615384616,0.6111111111111112,0.65625,,0.546875
YY,0.8055555555555556,0.671875,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.6346153846153846,0.625,0.6346153846153846,0.6730769230769231,0.6111111111111112,0.625,0.8333333333333334,
