,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.671875,0.75,0.6833333333333333,0.6666666666666666,0.6346153846153846,0.6666666666666666,0.6923076923076923,0.6153846153846154,0.6111111111111112,0.609375,0.6666666666666666,0.59375
CC,0.6666666666666666,,0.8333333333333334,0.6166666666666667,0.625,0.6346153846153846,0.6666666666666666,0.6730769230769231,0.6153846153846154,0.625,0.640625,0.75,0.65625
CG,0.6666666666666666,0.640625,,0.6833333333333333,0.625,0.6346153846153846,0.7083333333333334,0.7115384615384616,0.6153846153846154,0.625,0.609375,0.6666666666666666,0.609375
GD,0.6666666666666666,0.609375,0.8333333333333334,,0.5833333333333334,0.6538461538461539,0.6666666666666666,0.6923076923076923,0.6153846153846154,0.625,0.578125,0.6666666666666666,0.609375
JM,0.6666666666666666,0.625,0.8333333333333334,0.6666666666666666,,0.6538461538461539,0.6666666666666666,0.7115384615384616,0.6153846153846154,0.625,0.609375,0.75,0.59375
JR,0.6666666666666666,0.640625,0.75,0.65,0.6666666666666666,,0.7083333333333334,0.7115384615384616,0.6153846153846154,0.5972222222222222,0.578125,0.75,0.609375
JS,0.6666666666666666,0.625,0.75,0.7166666666666667,0.625,0.6538461538461539,,0.7115384615384616,0.6153846153846154,0.6111111111111112,0.609375,0.6666666666666666,0.59375
ML,0.6111111111111112,0.625,0.8333333333333334,0.6166666666666667,0.625,0.6346153846153846,0.6666666666666666,,0.6153846153846154,0.6111111111111112,0.609375,0.6666666666666666,0.609375
NL,0.6666666666666666,0.625,0.75,0.65,0.625,0.6923076923076923,0.6666666666666666,0.6923076923076923,,0.5972222222222222,0.609375,0.6666666666666666,0.640625
RK,0.6388888888888888,0.640625,0.9166666666666666,0.6,0.625,0.6346153846153846,0.6666666666666666,0.6730769230769231,0.6153846153846154,,0.578125,0.6666666666666666,0.59375
SC,0.6388888888888888,0.5625,0.8333333333333334,0.6166666666666667,0.625,0.6730769230769231,0.75,0.6923076923076923,0.6153846153846154,0.6111111111111112,,0.75,0.625
TP,0.6666666666666666,0.625,0.8333333333333334,0.6666666666666666,0.625,0.6346153846153846,0.6666666666666666,0.7307692307692307,0.6153846153846154,0.6111111111111112,0.59375,,0.625
YY,0.6388888888888888,0.625,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.6538461538461539,0.7083333333333334,0.75,0.6153846153846154,0.6111111111111112,0.625,0.5833333333333334,
