,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.375,0.4583333333333333,0.4166666666666667
CC,0.5208333333333334,,0.4583333333333333,0.4375,0.4791666666666667,0.5,0.4791666666666667,0.5833333333333334,0.5833333333333334,0.5208333333333334,0.5208333333333334,0.5,0.5
CG,,,,,,,,,,,,,
GD,0.46153846153846156,0.5576923076923077,0.46153846153846156,,0.6153846153846154,0.5769230769230769,0.5,0.5192307692307693,0.6346153846153846,0.5769230769230769,0.5192307692307693,0.5192307692307693,0.5
JM,0.5,0.6666666666666666,0.5833333333333334,0.9166666666666666,,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.75,0.6666666666666666
JR,0.375,0.575,0.35,0.525,0.6,,0.575,0.6,0.55,0.575,0.55,0.575,0.65
JS,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.4166666666666667,0.5,0.4166666666666667,0.75,0.75,0.6666666666666666
ML,0.475,0.475,0.45,0.45,0.375,0.55,0.5,,0.45,0.475,0.475,0.475,0.475
NL,0.6111111111111112,0.5555555555555556,0.4722222222222222,0.5555555555555556,0.6111111111111112,0.3888888888888889,0.5,0.4166666666666667,,0.6111111111111112,0.4444444444444444,0.5277777777777778,0.5833333333333334
RK,0.48333333333333334,0.5666666666666667,0.5333333333333333,0.5666666666666667,0.5,0.5166666666666667,0.5166666666666667,0.4666666666666667,0.4166666666666667,,0.55,0.5333333333333333,0.55
SC,0.375,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.5208333333333334,0.4791666666666667,0.5208333333333334,0.5208333333333334,0.4583333333333333,0.5,,0.5416666666666666,0.5625
TP,,,,,,,,,,,,,
YY,0.4166666666666667,0.5416666666666666,0.5,0.375,0.5,0.6041666666666666,0.4583333333333333,0.4375,0.4166666666666667,0.5625,0.5,0.5208333333333334,
