,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.6666666666666666,0.375,0.5,0.5416666666666666,0.5,0.4583333333333333
CC,0.5416666666666666,,0.5625,0.4791666666666667,0.4791666666666667,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.5416666666666666,0.5833333333333334,0.5,0.4375
CG,,,,,,,,,,,,,
GD,0.40384615384615385,0.5,0.5,,0.5,0.5769230769230769,0.40384615384615385,0.46153846153846156,0.4807692307692308,0.5769230769230769,0.5576923076923077,0.5,0.5
JM,0.25,0.5,0.4166666666666667,0.5833333333333334,,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333
JR,0.5,0.525,0.5,0.5,0.5,,0.475,0.475,0.35,0.6,0.375,0.5,0.425
JS,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.6666666666666666
ML,0.525,0.5,0.525,0.475,0.575,0.5,0.55,,0.55,0.525,0.475,0.525,0.625
NL,0.5277777777777778,0.4722222222222222,0.4166666666666667,0.5,0.4444444444444444,0.4722222222222222,0.4444444444444444,0.4166666666666667,,0.4444444444444444,0.4166666666666667,0.4722222222222222,0.3888888888888889
RK,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.5166666666666667,0.36666666666666664,0.4,0.43333333333333335,0.36666666666666664,0.4666666666666667,,0.3333333333333333,0.4666666666666667,0.45
SC,0.5833333333333334,0.6041666666666666,0.5416666666666666,0.5625,0.5208333333333334,0.6041666666666666,0.4583333333333333,0.5208333333333334,0.4375,0.5833333333333334,,0.5,0.5416666666666666
TP,,,,,,,,,,,,,
YY,0.3541666666666667,0.5,0.5,0.4166666666666667,0.3958333333333333,0.5208333333333334,0.3958333333333333,0.3958333333333333,0.4166666666666667,0.5416666666666666,0.3541666666666667,0.4166666666666667,
