,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5833333333333334,0.5,0.4583333333333333,0.5833333333333334,0.4166666666666667,0.625,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.6666666666666666,0.375
CC,0.4791666666666667,,0.5,0.4375,0.4583333333333333,0.5208333333333334,0.5208333333333334,0.5,0.5208333333333334,0.4166666666666667,0.3958333333333333,0.5416666666666666,0.4166666666666667
CG,,,,,,,,,,,,,
GD,0.5384615384615384,0.5,0.5,,0.5192307692307693,0.5576923076923077,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.5,0.5,0.4423076923076923,0.46153846153846156
JM,0.5833333333333334,0.5,0.5,0.4166666666666667,,0.25,0.5833333333333334,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667
JR,0.525,0.65,0.5,0.5,0.45,,0.525,0.6,0.5,0.525,0.45,0.525,0.5
JS,0.6666666666666666,0.5,0.5,0.5,0.5,0.25,,0.5,0.5,0.5,0.5,0.6666666666666666,0.5833333333333334
ML,0.325,0.5,0.5,0.4,0.475,0.5,0.425,,0.525,0.45,0.55,0.425,0.5
NL,0.4166666666666667,0.4722222222222222,0.4722222222222222,0.3888888888888889,0.5,0.4722222222222222,0.4444444444444444,0.5,,0.5,0.5277777777777778,0.3888888888888889,0.4444444444444444
RK,0.5666666666666667,0.55,0.45,0.48333333333333334,0.55,0.5166666666666667,0.5666666666666667,0.5166666666666667,0.48333333333333334,,0.4166666666666667,0.5166666666666667,0.5
SC,0.5,0.4791666666666667,0.5,0.4791666666666667,0.4791666666666667,0.5,0.5,0.5,0.5416666666666666,0.625,,0.5,0.5
TP,,,,,,,,,,,,,
YY,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.5,0.5,0.6041666666666666,0.4375,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,
