,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5,0.4583333333333333,0.375,0.5,0.2916666666666667,0.6666666666666666,0.3333333333333333,0.5416666666666666,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667
CC,0.5,,0.5,0.5416666666666666,0.4791666666666667,0.5,0.4375,0.5,0.5208333333333334,0.5,0.5208333333333334,0.4791666666666667,0.5416666666666666
CG,,,,,,,,,,,,,
GD,0.4807692307692308,0.5,0.46153846153846156,,0.5192307692307693,0.4423076923076923,0.5384615384615384,0.5384615384615384,0.36538461538461536,0.5769230769230769,0.5192307692307693,0.5576923076923077,0.40384615384615385
JM,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,,0.5833333333333334,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5833333333333334,0.75
JR,0.575,0.55,0.525,0.475,0.45,,0.4,0.45,0.5,0.5,0.5,0.5,0.625
JS,0.5,0.5833333333333334,0.5,0.5833333333333334,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333
ML,0.525,0.525,0.625,0.55,0.475,0.575,0.65,,0.375,0.675,0.65,0.575,0.575
NL,0.3611111111111111,0.4166666666666667,0.4444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.3888888888888889,0.4166666666666667,,0.4722222222222222,0.3888888888888889,0.4166666666666667,0.4722222222222222
RK,0.4666666666666667,0.45,0.43333333333333335,0.43333333333333335,0.45,0.4,0.45,0.45,0.5,,0.4666666666666667,0.48333333333333334,0.45
SC,0.5625,0.5625,0.4583333333333333,0.5,0.5416666666666666,0.6041666666666666,0.5,0.5625,0.4791666666666667,0.4375,,0.5,0.4791666666666667
TP,,,,,,,,,,,,,
YY,0.5625,0.5416666666666666,0.5,0.5208333333333334,0.5208333333333334,0.5625,0.5416666666666666,0.5,0.4791666666666667,0.4791666666666667,0.4583333333333333,0.4583333333333333,
