,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.5,0.5,0.4166666666666667,0.4583333333333333,0.5,0.375,0.5,0.375,0.3333333333333333
CC,0.4791666666666667,,0.5208333333333334,0.5416666666666666,0.5,0.5833333333333334,0.5625,0.5,0.4375,0.4791666666666667,0.5416666666666666,0.6041666666666666,0.5416666666666666
CG,,,,,,,,,,,,,
GD,0.46153846153846156,0.46153846153846156,0.5,,0.46153846153846156,0.5384615384615384,0.5961538461538461,0.5,0.46153846153846156,0.5,0.5192307692307693,0.5769230769230769,0.5384615384615384
JM,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,,0.5833333333333334,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5,0.4166666666666667,0.3333333333333333
JR,0.475,0.475,0.475,0.55,0.5,,0.5,0.475,0.475,0.5,0.525,0.525,0.475
JS,0.5833333333333334,0.5,0.5,0.8333333333333334,0.4166666666666667,0.4166666666666667,,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334
ML,0.45,0.525,0.4,0.45,0.425,0.525,0.425,,0.5,0.575,0.4,0.475,0.5
NL,0.5277777777777778,0.3055555555555556,0.4444444444444444,0.4166666666666667,0.5277777777777778,0.4444444444444444,0.4166666666666667,0.3888888888888889,,0.5,0.5277777777777778,0.4722222222222222,0.4722222222222222
RK,0.5166666666666667,0.4,0.5,0.3333333333333333,0.5,0.45,0.45,0.4166666666666667,0.5,,0.43333333333333335,0.35,0.4166666666666667
SC,0.2916666666666667,0.4166666666666667,0.5,0.4166666666666667,0.5416666666666666,0.3125,0.3541666666666667,0.4791666666666667,0.4166666666666667,0.2916666666666667,,0.4166666666666667,0.4166666666666667
TP,,,,,,,,,,,,,
YY,0.5625,0.4583333333333333,0.5625,0.5208333333333334,0.5416666666666666,0.4791666666666667,0.4166666666666667,0.5416666666666666,0.4375,0.5416666666666666,0.4166666666666667,0.4166666666666667,
