,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.375,0.625,0.5833333333333334,0.4583333333333333,0.4583333333333333,0.6666666666666666,0.5,0.5833333333333334
CC,0.5,,0.4583333333333333,0.5,0.4583333333333333,0.4375,0.4791666666666667,0.4375,0.5208333333333334,0.5,0.5416666666666666,0.5,0.4791666666666667
CG,,,,,,,,,,,,,
GD,0.46153846153846156,0.5,0.5576923076923077,,0.4423076923076923,0.6153846153846154,0.5,0.40384615384615385,0.5,0.5,0.5,0.5384615384615384,0.5
JM,0.5833333333333334,0.4166666666666667,0.75,0.6666666666666666,,0.8333333333333334,0.75,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.75
JR,0.6,0.55,0.55,0.625,0.525,,0.5,0.525,0.375,0.5,0.5,0.5,0.55
JS,0.75,0.5833333333333334,0.5833333333333334,0.75,0.5833333333333334,0.5,,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5,0.5833333333333334
ML,0.475,0.45,0.475,0.575,0.625,0.525,0.65,,0.5,0.45,0.525,0.5,0.475
NL,0.4166666666666667,0.5,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.5,0.5277777777777778,0.4444444444444444,,0.4722222222222222,0.4722222222222222,0.4444444444444444,0.5
RK,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.48333333333333334,0.43333333333333335,0.5333333333333333,0.4666666666666667,0.4,0.45,,0.45,0.5166666666666667,0.4666666666666667
SC,0.5625,0.5,0.5,0.5416666666666666,0.5625,0.5625,0.5416666666666666,0.5625,0.4166666666666667,0.5625,,0.5,0.5208333333333334
TP,,,,,,,,,,,,,
YY,0.4375,0.4791666666666667,0.5208333333333334,0.5833333333333334,0.5416666666666666,0.5208333333333334,0.5833333333333334,0.5416666666666666,0.5208333333333334,0.5208333333333334,0.5833333333333334,0.5,
