,CC,GD,JM,JS,NL,RK,SC,YY
CC,,0.4583333333333333,0.578125,0.5,0.4166666666666667,0.484375,0.5989583333333334,0.4322916666666667
GD,0.513888888888889,,0.5208333333333334,0.5277777777777778,0.5347222222222222,0.5347222222222222,0.5347222222222222,0.5000000000000001
JM,0.5347222222222222,0.5069444444444445,,0.548611111111111,0.47222222222222227,0.5069444444444444,0.49305555555555564,0.5208333333333333
JS,0.4930555555555556,0.548611111111111,0.5694444444444445,,0.5416666666666666,0.548611111111111,0.5277777777777778,0.5347222222222222
NL,0.4444444444444445,0.5833333333333334,0.5277777777777778,0.576388888888889,,0.48611111111111116,0.47222222222222227,0.5416666666666666
RK,0.5624999999999999,0.4791666666666666,0.5624999999999999,0.5833333333333334,0.548611111111111,,0.6180555555555555,0.5763888888888887
SC,0.5625,0.515625,0.5260416666666666,0.5625,0.5625,0.5989583333333334,,0.5520833333333334
YY,0.5052083333333334,0.5625,0.4739583333333333,0.5729166666666666,0.5052083333333334,0.5104166666666666,0.546875,
