,Subject,Block,Pre,Post
141,CG,3,0.625,0.4791666666666667
142,CG,3,0.5625,0.5625
143,CG,3,0.6875,0.4375
144,DA,3,0.625,0.5416666666666666
145,DA,3,0.5625,0.5208333333333334
146,DA,3,0.5625,0.5833333333333334
147,DA,3,0.4375,0.5833333333333334
148,DA,3,0.625,0.625
149,DA,3,0.5,0.5416666666666666
150,JN,3,0.5625,0.6875
151,JN,3,0.375,0.4166666666666667
152,JN,3,0.5,0.5
153,JN,3,0.4375,0.6458333333333334
154,JN,3,0.4375,0.5416666666666666
155,JN,3,0.625,0.6666666666666666
156,JS,3,0.4375,0.5208333333333334
157,JS,3,0.5625,0.6041666666666666
158,JS,3,0.5,0.4791666666666667
159,JS,3,0.5,0.625
160,JS,3,0.5,0.5833333333333334
161,JS,3,0.4375,0.4791666666666667
162,SK,3,0.4375,0.4791666666666667
163,SK,3,0.625,0.5208333333333334
164,SK,3,0.5625,0.5208333333333334
165,SK,3,0.6875,0.5
166,SK,3,0.75,0.5
167,SK,3,0.5,0.5416666666666666
168,AC,4,0.375,0.5416666666666666
169,AC,4,0.375,0.5625
170,AC,4,0.3125,0.6041666666666666
171,AC,4,0.4375,0.5
172,AC,4,0.5625,0.5416666666666666
173,AC,4,0.375,0.5833333333333334
174,CD,4,0.75,0.5
175,CD,4,0.3125,0.6458333333333334
176,CD,4,0.625,0.4791666666666667
177,CD,4,0.5,0.4166666666666667
178,CD,4,0.4375,0.4166666666666667
179,CD,4,0.4375,0.5208333333333334
180,CG,4,0.5,0.3958333333333333
181,CG,4,0.5,0.4583333333333333
182,CG,4,0.5,0.5
183,CG,4,0.5,0.5208333333333334
184,CG,4,0.375,0.4583333333333333
185,CG,4,0.4375,0.5
186,DA,4,0.375,0.5
187,DA,4,0.25,0.375
188,DA,4,0.4375,0.6041666666666666
189,DA,4,0.4375,0.5
190,DA,4,0.375,0.4791666666666667
191,DA,4,0.5,0.5208333333333334
192,JN,4,0.4375,0.4791666666666667
193,JN,4,0.3125,0.5416666666666666
194,JN,4,0.4375,0.5
195,JN,4,0.625,0.625
196,JN,4,0.625,0.6041666666666666
197,JN,4,0.5,0.5416666666666666
198,JS,4,0.5,0.4791666666666667
199,JS,4,0.3125,0.6041666666666666
200,JS,4,0.375,0.5625
201,JS,4,0.4375,0.5
202,JS,4,0.5,0.5
203,JS,4,0.5,0.4375
204,SK,4,0.5625,0.4375
205,SK,4,0.625,0.4583333333333333
206,SK,4,0.375,0.5625
207,SK,4,0.5625,0.5208333333333334
208,SK,4,0.5625,0.4583333333333333
209,SK,4,0.5,0.4791666666666667
210,AC,5,0.625,0.4375
211,AC,5,0.625,0.4791666666666667
212,AC,5,0.4375,0.5
213,AC,5,0.5625,0.4791666666666667
214,AC,5,0.6875,0.4166666666666667
215,AC,5,0.625,0.4166666666666667
216,CD,5,0.5,0.4166666666666667
217,CD,5,0.375,0.4583333333333333
218,CD,5,0.5,0.4791666666666667
219,CD,5,0.3125,0.4375
220,CD,5,0.5,0.5208333333333334
221,CD,5,0.6875,0.5208333333333334
222,CG,5,0.25,0.4166666666666667
223,CG,5,0.375,0.5208333333333334
224,CG,5,0.375,0.5208333333333334
225,CG,5,0.5625,0.5
226,CG,5,0.5625,0.4583333333333333
227,CG,5,0.3125,0.5833333333333334
228,DA,5,0.375,0.4791666666666667
229,DA,5,0.5625,0.5208333333333334
230,DA,5,0.5,0.5208333333333334
231,DA,5,0.5,0.4583333333333333
232,DA,5,0.625,0.5416666666666666
233,DA,5,0.6875,0.4791666666666667
234,JN,5,0.4375,0.5416666666666666
235,JN,5,0.5,0.5
236,JN,5,0.5,0.4791666666666667
237,JN,5,0.375,0.4791666666666667
238,JN,5,0.375,0.5416666666666666
239,JN,5,0.4375,0.5416666666666666
240,JS,5,0.5625,0.4791666666666667
241,JS,5,0.5625,0.5
242,JS,5,0.4375,0.5
243,JS,5,0.4375,0.3541666666666667
244,JS,5,0.5,0.5
245,JS,5,0.5625,0.5416666666666666
246,SK,5,0.625,0.4166666666666667
247,SK,5,0.6875,0.3958333333333333
248,SK,5,0.5625,0.3958333333333333
249,SK,5,0.5625,0.5416666666666666
250,SK,5,0.625,0.4375
251,SK,5,0.6875,0.4791666666666667
252,AC,6,0.4375,0.4583333333333333
253,AC,6,0.4375,0.5208333333333334
254,AC,6,0.6875,0.4583333333333333
255,AC,6,0.625,0.5
256,AC,6,0.5625,0.5
257,AC,6,0.5625,0.4375
258,CD,6,0.5625,0.5416666666666666
259,CD,6,0.625,0.5
260,CD,6,0.625,0.5416666666666666
261,CD,6,0.4375,0.375
262,CD,6,0.6875,0.4583333333333333
263,CD,6,0.4375,0.375
264,CG,6,0.6875,0.4791666666666667
265,CG,6,0.5625,0.4375
266,CG,6,0.5,0.5
267,CG,6,0.625,0.5
268,CG,6,0.75,0.5
269,CG,6,0.625,0.4583333333333333
270,DA,6,0.5,0.5
271,DA,6,0.5,0.5416666666666666
272,DA,6,0.5,0.5833333333333334
273,DA,6,0.4375,0.4791666666666667
274,DA,6,0.5625,0.5208333333333334
275,DA,6,0.5625,0.4583333333333333
276,JN,6,0.5,0.4166666666666667
277,JN,6,0.5625,0.5625
278,JN,6,0.5625,0.5416666666666666
279,JN,6,0.5,0.5
280,JN,6,0.625,0.6041666666666666
281,JN,6,0.625,0.5416666666666666
282,JS,6,0.3125,0.5416666666666666
283,JS,6,0.375,0.4791666666666667
284,JS,6,0.4375,0.5208333333333334
285,JS,6,0.4375,0.4791666666666667
286,JS,6,0.5625,0.5
287,JS,6,0.625,0.5
288,SK,6,0.625,0.5
289,SK,6,0.75,0.4583333333333333
290,SK,6,0.5625,0.5
291,SK,6,0.625,0.4791666666666667
292,SK,6,0.5,0.4375
293,SK,6,0.5,0.5208333333333334
294,AC,7,0.375,0.5625
295,AC,7,0.5,0.5625
296,AC,7,0.5,0.5208333333333334
297,AC,7,0.375,0.5416666666666666
298,AC,7,0.5625,0.5208333333333334
299,AC,7,0.5625,0.5
300,CD,7,0.5,0.5
301,CD,7,0.4375,0.5208333333333334
302,CD,7,0.5,0.4583333333333333
303,CD,7,0.5,0.5625
304,CD,7,0.625,0.5625
305,CD,7,0.4375,0.4791666666666667
306,CG,7,0.4375,0.5
307,CG,7,0.5,0.3958333333333333
308,CG,7,0.4375,0.5833333333333334
309,CG,7,0.5,0.5208333333333334
310,CG,7,0.5625,0.4791666666666667
311,CG,7,0.5,0.5208333333333334
312,DA,7,0.375,0.5625
313,DA,7,0.4375,0.5416666666666666
314,DA,7,0.5,0.5
315,DA,7,0.5,0.4583333333333333
316,DA,7,0.5625,0.5416666666666666
317,DA,7,0.375,0.5416666666666666
318,JN,7,0.5625,0.4791666666666667
319,JN,7,0.6875,0.4583333333333333
320,JN,7,0.5625,0.5416666666666666
321,JN,7,0.5,0.4166666666666667
322,JN,7,0.5625,0.5416666666666666
323,JN,7,0.5,0.5625
324,JS,7,0.5,0.4791666666666667
325,JS,7,0.5,0.4583333333333333
326,JS,7,0.375,0.5625
327,JS,7,0.4375,0.5208333333333334
328,JS,7,0.4375,0.5208333333333334
329,JS,7,0.5,0.6458333333333334
330,SK,7,0.625,0.5208333333333334
331,SK,7,0.5625,0.5
332,SK,7,0.375,0.5416666666666666
333,SK,7,0.75,0.5
334,SK,7,0.6875,0.4791666666666667
335,SK,7,0.625,0.625
336,AC,8,0.5625,0.5
337,AC,8,0.625,0.625
338,AC,8,0.5,0.4583333333333333
339,AC,8,0.4375,0.4791666666666667
340,AC,8,0.5625,0.4583333333333333
341,AC,8,0.25,0.5416666666666666
342,CD,8,0.4375,0.5
343,CD,8,0.5625,0.4375
344,CD,8,0.1875,0.5833333333333334
345,CD,8,0.4375,0.5416666666666666
346,CD,8,0.4375,0.5416666666666666
347,CD,8,0.375,0.3958333333333333
348,CG,8,0.625,0.625
349,CG,8,0.375,0.4791666666666667
350,CG,8,0.375,0.5833333333333334
351,CG,8,0.5625,0.5416666666666666
352,CG,8,0.5625,0.5208333333333334
353,CG,8,0.5625,0.4791666666666667
354,DA,8,0.5,0.5416666666666666
355,DA,8,0.5,0.5208333333333334
356,DA,8,0.625,0.4166666666666667
357,DA,8,0.4375,0.4583333333333333
358,DA,8,0.5625,0.4583333333333333
359,DA,8,0.5625,0.6041666666666666
360,JN,8,0.5625,0.5833333333333334
361,JN,8,0.4375,0.375
362,JN,8,0.5,0.6458333333333334
363,JN,8,0.4375,0.4375
364,JN,8,0.5625,0.4375
365,JN,8,0.375,0.5833333333333334
366,JS,8,0.375,0.4583333333333333
367,JS,8,0.5,0.4791666666666667
368,JS,8,0.375,0.4791666666666667
369,JS,8,0.5,0.4166666666666667
370,JS,8,0.5625,0.4375
371,JS,8,0.5,0.3958333333333333
372,SK,8,0.75,0.5
373,SK,8,0.5,0.5208333333333334
374,SK,8,0.5,0.5833333333333334
375,SK,8,0.6875,0.5208333333333334
376,SK,8,0.5625,0.6041666666666666
377,SK,8,0.4375,0.5208333333333334
378,AC,9,0.5625,0.5625
379,AC,9,0.5625,0.4791666666666667
380,AC,9,0.4375,0.4791666666666667
381,AC,9,0.4375,0.5416666666666666
382,AC,9,0.4375,0.5625
383,AC,9,0.625,0.5
384,CD,9,0.3125,0.5625
385,CD,9,0.5625,0.4583333333333333
386,CD,9,0.375,0.5416666666666666
387,CD,9,0.4375,0.5833333333333334
388,CD,9,0.375,0.5208333333333334
389,CD,9,0.625,0.5625
390,CG,9,0.5625,0.5208333333333334
391,CG,9,0.5,0.4791666666666667
392,CG,9,0.4375,0.4791666666666667
393,CG,9,0.5,0.5833333333333334
394,CG,9,0.625,0.5
395,CG,9,0.5625,0.4583333333333333
396,DA,9,0.3125,0.5
397,DA,9,0.5,0.4791666666666667
398,DA,9,0.375,0.5416666666666666
399,DA,9,0.3125,0.5
400,DA,9,0.375,0.4583333333333333
401,DA,9,0.5,0.5416666666666666
402,JN,9,0.4375,0.4791666666666667
403,JN,9,0.4375,0.4583333333333333
404,JN,9,0.5625,0.4166666666666667
405,JN,9,0.5,0.375
406,JN,9,0.5,0.4583333333333333
407,JN,9,0.5,0.3958333333333333
408,JS,9,0.5,0.5416666666666666
409,JS,9,0.5,0.5
410,JS,9,0.5,0.4583333333333333
411,JS,9,0.5,0.4583333333333333
412,JS,9,0.4375,0.4791666666666667
413,JS,9,0.4375,0.5416666666666666
414,SK,9,0.5625,0.5
415,SK,9,0.5625,0.5
416,SK,9,0.5625,0.4583333333333333
417,SK,9,0.375,0.5208333333333334
418,SK,9,0.5625,0.4375
419,SK,9,0.625,0.375
420,AC,10,0.375,0.4583333333333333
421,AC,10,0.5625,0.5
422,AC,10,0.375,0.5416666666666666
423,AC,10,0.5625,0.5208333333333334
424,AC,10,0.5625,0.4375
425,AC,10,0.625,0.4375
426,CD,10,0.5,0.5416666666666666
427,CD,10,0.5,0.4583333333333333
428,CD,10,0.4375,0.5416666666666666
429,CD,10,0.5,0.4791666666666667
430,CD,10,0.5,0.5625
431,CD,10,0.4375,0.5625
432,CG,10,0.6875,0.4791666666666667
433,CG,10,0.5,0.5208333333333334
434,CG,10,0.5625,0.5
435,CG,10,0.4375,0.4791666666666667
436,CG,10,0.5,0.5
437,CG,10,0.4375,0.4583333333333333
438,DA,10,0.4375,0.4375
439,DA,10,0.3125,0.5416666666666666
440,DA,10,0.5,0.4791666666666667
441,DA,10,0.25,0.5833333333333334
442,DA,10,0.4375,0.4375
443,DA,10,0.5,0.5416666666666666
444,JN,10,0.3125,0.4791666666666667
445,JN,10,0.3125,0.5
446,JN,10,0.1875,0.375
447,JN,10,0.25,0.6458333333333334
448,JN,10,0.25,0.4375
449,JN,10,0.5625,0.6458333333333334
450,JS,10,0.375,0.5208333333333334
451,JS,10,0.4375,0.5208333333333334
452,JS,10,0.4375,0.4791666666666667
453,JS,10,0.5,0.4791666666666667
454,JS,10,0.375,0.3958333333333333
455,JS,10,0.375,0.4375
456,SK,10,0.4375,0.4791666666666667
457,SK,10,0.3125,0.6458333333333334
458,SK,10,0.5,0.4583333333333333
459,SK,10,0.4375,0.3958333333333333
460,SK,10,0.5625,0.5625
461,SK,10,0.4375,0.5208333333333334
462,AC,11,0.25,0.625
463,AC,11,0.3125,0.5833333333333334
464,AC,11,0.5625,0.5625
465,AC,11,0.3125,0.6875
466,AC,11,0.4375,0.5625
467,AC,11,0.375,0.6041666666666666
468,CD,11,0.6875,0.5416666666666666
469,CD,11,0.3125,0.625
470,CD,11,0.5,0.5
471,CD,11,0.5,0.375
472,CD,11,0.625,0.6041666666666666
473,CD,11,0.5,0.5625
474,CG,11,0.3125,0.4791666666666667
475,CG,11,0.4375,0.5208333333333334
476,CG,11,0.5625,0.6041666666666666
477,CG,11,0.5,0.5208333333333334
478,CG,11,0.6875,0.5
479,CG,11,0.6875,0.4791666666666667
480,DA,11,0.5625,0.5625
481,DA,11,0.5,0.5
482,DA,11,0.5,0.5208333333333334
483,DA,11,0.5625,0.4375
484,DA,11,0.5,0.4583333333333333
485,DA,11,0.3125,0.4791666666666667
486,JN,11,0.5625,0.5416666666666666
487,JN,11,0.4375,0.5208333333333334
488,JN,11,0.5,0.6458333333333334
489,JN,11,0.5,0.5
490,JN,11,0.5,0.4583333333333333
491,JN,11,0.5625,0.4583333333333333
492,JS,11,0.5625,0.5208333333333334
493,JS,11,0.375,0.4375
494,JS,11,0.4375,0.4375
495,JS,11,0.375,0.4791666666666667
496,JS,11,0.4375,0.5
497,JS,11,0.4375,0.4375
498,SK,11,0.3125,0.6041666666666666
499,SK,11,0.5625,0.5208333333333334
500,SK,11,0.4375,0.5833333333333334
501,SK,11,0.3125,0.625
502,SK,11,0.5625,0.5833333333333334
503,SK,11,0.4375,0.5625
504,AC,12,0.5625,0.4791666666666667
505,AC,12,0.5625,0.5625
506,AC,12,0.25,0.5416666666666666
507,AC,12,0.4375,0.5833333333333334
508,AC,12,0.4375,0.4791666666666667
509,AC,12,0.5,0.5208333333333334
510,CD,12,0.5,0.3958333333333333
511,CD,12,0.375,0.3541666666666667
512,CD,12,0.5,0.4791666666666667
513,CD,12,0.375,0.4166666666666667
514,CD,12,0.5,0.4583333333333333
515,CD,12,0.5625,0.4583333333333333
516,CG,12,0.5,0.625
517,CG,12,0.375,0.5
518,CG,12,0.375,0.5833333333333334
519,CG,12,0.5625,0.5416666666666666
520,CG,12,0.5625,0.5625
521,CG,12,0.625,0.5625
522,DA,12,0.5,0.4791666666666667
523,DA,12,0.5625,0.5416666666666666
524,DA,12,0.625,0.5416666666666666
525,DA,12,0.4375,0.4791666666666667
526,DA,12,0.5625,0.5833333333333334
527,DA,12,0.625,0.4583333333333333
528,JN,12,0.625,0.625
529,JN,12,0.3125,0.3333333333333333
530,JN,12,0.5,0.3958333333333333
531,JN,12,0.5,0.5
532,JN,12,0.4375,0.375
533,JN,12,0.3125,0.4375
534,JS,12,0.5,0.4791666666666667
535,JS,12,0.5,0.4583333333333333
536,JS,12,0.5625,0.4166666666666667
537,JS,12,0.625,0.5208333333333334
538,JS,12,0.4375,0.5
539,JS,12,0.5,0.5208333333333334
540,SK,12,0.6875,0.5416666666666666
541,SK,12,0.375,0.5208333333333334
542,SK,12,0.5,0.5
543,SK,12,0.5625,0.5
544,SK,12,0.5,0.5
545,SK,12,0.5,0.5833333333333334
546,AC,13,0.5,0.4791666666666667
547,AC,13,0.4375,0.6041666666666666
548,AC,13,0.4375,0.5208333333333334
549,AC,13,0.375,0.5833333333333334
550,AC,13,0.4375,0.5625
551,AC,13,0.5625,0.4583333333333333
552,CD,13,0.4375,0.4791666666666667
553,CD,13,0.5,0.5
554,CD,13,0.5,0.4375
555,CD,13,0.5,0.4791666666666667
556,CD,13,0.5,0.4375
557,CD,13,0.375,0.5416666666666666
558,CG,13,0.5625,0.5208333333333334
559,CG,13,0.4375,0.5416666666666666
560,CG,13,0.5,0.5
561,CG,13,0.5625,0.5416666666666666
562,CG,13,0.4375,0.5416666666666666
563,CG,13,0.3125,0.5
564,DA,13,0.5,0.5
565,DA,13,0.5,0.4166666666666667
566,DA,13,0.5,0.5208333333333334
567,DA,13,0.5,0.5
568,DA,13,0.5,0.5208333333333334
569,DA,13,0.5,0.5
570,JN,13,0.5625,0.4583333333333333
571,JN,13,0.5625,0.5416666666666666
572,JN,13,0.375,0.5416666666666666
573,JN,13,0.5625,0.4791666666666667
574,JN,13,0.4375,0.5208333333333334
575,JN,13,0.5,0.5
576,JS,13,0.5,0.4583333333333333
577,JS,13,0.5,0.5
578,JS,13,0.5,0.5
579,JS,13,0.625,0.5625
580,JS,13,0.625,0.5
581,JS,13,0.4375,0.5
582,SK,13,0.4375,0.5208333333333334
583,SK,13,0.375,0.5208333333333334
584,SK,13,0.3125,0.6458333333333334
585,SK,13,0.4375,0.5208333333333334
586,SK,13,0.5625,0.5625
587,SK,13,0.4375,0.5
588,AC,14,0.5625,0.4375
589,AC,14,0.4375,0.5625
590,AC,14,0.5,0.5416666666666666
591,AC,14,0.5,0.4375
592,AC,14,0.5,0.5
593,AC,14,0.625,0.6041666666666666
594,CD,14,0.4375,0.4791666666666667
595,CD,14,0.5,0.4375
596,CD,14,0.5625,0.4166666666666667
597,CD,14,0.5625,0.5208333333333334
598,CD,14,0.5,0.5416666666666666
599,CD,14,0.625,0.4791666666666667
600,CG,14,0.3125,0.5
601,CG,14,0.5625,0.5416666666666666
602,CG,14,0.375,0.4583333333333333
603,CG,14,0.4375,0.5625
604,CG,14,0.4375,0.5625
605,CG,14,0.5625,0.5208333333333334
606,DA,14,0.375,0.4791666666666667
607,DA,14,0.5,0.5
608,DA,14,0.5625,0.5
609,DA,14,0.5,0.5208333333333334
610,DA,14,0.5,0.5208333333333334
611,DA,14,0.5,0.6041666666666666
612,JN,14,0.5625,0.5208333333333334
613,JN,14,0.3125,0.4583333333333333
614,JN,14,0.625,0.4791666666666667
615,JN,14,0.4375,0.5
616,JN,14,0.5,0.4583333333333333
617,JN,14,0.625,0.5416666666666666
618,JS,14,0.5,0.5208333333333334
619,JS,14,0.5625,0.5208333333333334
620,JS,14,0.5,0.5
621,JS,14,0.5,0.4166666666666667
622,JS,14,0.375,0.5833333333333334
623,JS,14,0.5625,0.5208333333333334
624,SK,14,0.375,0.5833333333333334
625,SK,14,0.5,0.4375
626,SK,14,0.4375,0.5833333333333334
627,SK,14,0.625,0.5208333333333334
628,SK,14,0.5,0.4791666666666667
629,SK,14,0.375,0.5
630,AC,15,0.4375,0.5208333333333334
631,AC,15,0.5625,0.5208333333333334
632,AC,15,0.625,0.5208333333333334
633,AC,15,0.4375,0.5833333333333334
634,AC,15,0.5,0.5833333333333334
635,AC,15,0.4375,0.5833333333333334
636,CD,15,0.5,0.4583333333333333
637,CD,15,0.375,0.5
638,CD,15,0.5625,0.4375
639,CD,15,0.5,0.5
640,CD,15,0.5,0.4791666666666667
641,CD,15,0.5625,0.5833333333333334
642,CG,15,0.5625,0.4583333333333333
643,CG,15,0.625,0.5833333333333334
644,CG,15,0.6875,0.5
645,CG,15,0.5625,0.5833333333333334
646,CG,15,0.625,0.6875
647,CG,15,0.5,0.6666666666666666
648,DA,15,0.5,0.5416666666666666
649,DA,15,0.5,0.4791666666666667
650,DA,15,0.375,0.5208333333333334
651,DA,15,0.4375,0.4583333333333333
652,DA,15,0.5,0.4375
653,DA,15,0.5,0.5625
654,JN,15,0.5625,0.5625
655,JN,15,0.5625,0.4375
656,JN,15,0.4375,0.4375
657,JN,15,0.5,0.5416666666666666
658,JN,15,0.6875,0.4166666666666667
659,JN,15,0.5625,0.4791666666666667
660,JS,15,0.5,0.4375
661,JS,15,0.5625,0.4583333333333333
662,JS,15,0.5625,0.5416666666666666
663,JS,15,0.6875,0.5208333333333334
664,JS,15,0.4375,0.6041666666666666
665,JS,15,0.625,0.4583333333333333
666,SK,15,0.5,0.5208333333333334
667,SK,15,0.375,0.5208333333333334
668,SK,15,0.5625,0.5416666666666666
669,SK,15,0.5,0.5416666666666666
670,SK,15,0.625,0.4791666666666667
671,SK,15,0.3125,0.5833333333333334
672,AC,16,0.375,0.375
673,AC,16,0.5,0.5625
674,AC,16,0.625,0.4375
675,AC,16,0.4375,0.3958333333333333
676,AC,16,0.4375,0.4375
677,AC,16,0.5,0.3958333333333333
678,CD,16,0.4375,0.4791666666666667
679,CD,16,0.5,0.5208333333333334
680,CD,16,0.4375,0.5208333333333334
681,CD,16,0.5,0.4166666666666667
682,CD,16,0.5,0.5208333333333334
683,CD,16,0.5,0.4791666666666667
684,CG,16,0.5625,0.5416666666666666
685,CG,16,0.5625,0.4166666666666667
686,CG,16,0.5625,0.3958333333333333
687,CG,16,0.5625,0.375
688,CG,16,0.625,0.4791666666666667
689,CG,16,0.5,0.4166666666666667
690,DA,16,0.4375,0.4375
691,DA,16,0.625,0.375
692,DA,16,0.4375,0.4375
693,DA,16,0.5625,0.4791666666666667
694,DA,16,0.5625,0.4375
695,DA,16,0.5,0.5208333333333334
696,JN,16,0.4375,0.375
697,JN,16,0.4375,0.5625
698,JN,16,0.5,0.5208333333333334
699,JN,16,0.4375,0.5625
700,JN,16,0.5,0.5208333333333334
701,JN,16,0.5,0.5208333333333334
702,JS,16,0.5625,0.5208333333333334
703,JS,16,0.375,0.2916666666666667
704,JS,16,0.75,0.4791666666666667
705,JS,16,0.4375,0.4583333333333333
706,JS,16,0.3125,0.4375
707,JS,16,0.375,0.4583333333333333
708,SK,16,0.625,0.375
709,SK,16,0.25,0.5208333333333334
710,SK,16,0.5625,0.5833333333333334
711,SK,16,0.1875,0.5625
712,SK,16,0.625,0.5416666666666666
713,SK,16,0.5,0.4583333333333333
714,AC,17,0.625,0.4583333333333333
715,AC,17,0.625,0.4791666666666667
716,AC,17,0.5625,0.5208333333333334
717,AC,17,0.625,0.4791666666666667
718,AC,17,0.5625,0.4166666666666667
719,AC,17,0.5,0.5
720,CD,17,0.5625,0.5833333333333334
721,CD,17,0.5,0.5625
722,CD,17,0.5,0.5208333333333334
723,CD,17,0.5,0.5625
724,CD,17,0.5,0.5833333333333334
725,CD,17,0.5625,0.5208333333333334
726,CG,17,0.625,0.625
727,CG,17,0.5625,0.5833333333333334
728,CG,17,0.5,0.4791666666666667
729,CG,17,0.5625,0.5208333333333334
730,CG,17,0.5,0.625
731,CG,17,0.6875,0.5625
732,DA,17,0.4375,0.4583333333333333
733,DA,17,0.5625,0.4583333333333333
734,DA,17,0.4375,0.4166666666666667
735,DA,17,0.5,0.5
736,DA,17,0.375,0.5416666666666666
737,DA,17,0.375,0.5625
738,JN,17,0.5625,0.4583333333333333
739,JN,17,0.5625,0.5416666666666666
740,JN,17,0.5625,0.5625
741,JN,17,0.5625,0.5
742,JN,17,0.5625,0.4791666666666667
743,JN,17,0.5,0.4791666666666667
744,JS,17,0.5625,0.5625
745,JS,17,0.4375,0.5833333333333334
746,JS,17,0.375,0.5833333333333334
747,JS,17,0.5,0.5625
748,JS,17,0.5,0.4583333333333333
749,JS,17,0.5625,0.4375
750,SK,17,0.3125,0.4166666666666667
751,SK,17,0.4375,0.3958333333333333
752,SK,17,0.5,0.4583333333333333
753,SK,17,0.25,0.6041666666666666
754,SK,17,0.5625,0.5
755,SK,17,0.375,0.5
756,AC,18,0.5,0.4166666666666667
757,AC,18,0.4375,0.5416666666666666
758,AC,18,0.5625,0.4375
759,AC,18,0.4375,0.5833333333333334
760,AC,18,0.5,0.5416666666666666
761,AC,18,0.4375,0.5416666666666666
762,CD,18,0.5,0.5208333333333334
763,CD,18,0.625,0.4375
764,CD,18,0.4375,0.5625
765,CD,18,0.625,0.4375
766,CD,18,0.375,0.5625
767,CD,18,0.4375,0.4583333333333333
768,CG,18,0.5,0.4791666666666667
769,CG,18,0.5,0.4791666666666667
770,CG,18,0.5,0.4375
771,CG,18,0.6875,0.5416666666666666
772,CG,18,0.5,0.5
773,CG,18,0.5625,0.3958333333333333
774,DA,18,0.5,0.5208333333333334
775,DA,18,0.3125,0.5833333333333334
776,DA,18,0.4375,0.4375
777,DA,18,0.4375,0.4375
778,DA,18,0.25,0.5208333333333334
779,DA,18,0.4375,0.5625
780,JN,18,0.5,0.5208333333333334
781,JN,18,0.375,0.5208333333333334
782,JN,18,0.4375,0.5416666666666666
783,JN,18,0.5,0.5
784,JN,18,0.5625,0.4583333333333333
785,JN,18,0.625,0.4166666666666667
786,JS,18,0.5,0.5
787,JS,18,0.375,0.5208333333333334
788,JS,18,0.625,0.4791666666666667
789,JS,18,0.625,0.5625
790,JS,18,0.4375,0.4583333333333333
791,JS,18,0.5,0.4791666666666667
792,SK,18,0.5625,0.5416666666666666
793,SK,18,0.375,0.4791666666666667
794,SK,18,0.25,0.5208333333333334
795,SK,18,0.25,0.3958333333333333
796,SK,18,0.5625,0.4375
797,SK,18,0.4375,0.4583333333333333
798,AC,19,0.6875,0.4791666666666667
799,AC,19,0.4375,0.5833333333333334
800,AC,19,0.5,0.5625
801,AC,19,0.5,0.5416666666666666
802,AC,19,0.4375,0.5416666666666666
803,AC,19,0.375,0.5833333333333334
804,CD,19,0.5625,0.4375
805,CD,19,0.4375,0.5208333333333334
806,CD,19,0.5,0.5416666666666666
807,CD,19,0.5625,0.4583333333333333
808,CD,19,0.5625,0.5208333333333334
809,CD,19,0.625,0.3958333333333333
810,CG,19,0.4375,0.5416666666666666
811,CG,19,0.5,0.4791666666666667
812,CG,19,0.5,0.4791666666666667
813,CG,19,0.3125,0.5
814,CG,19,0.4375,0.5208333333333334
815,CG,19,0.3125,0.5416666666666666
816,DA,19,0.3125,0.4791666666666667
817,DA,19,0.4375,0.5
818,DA,19,0.5,0.5416666666666666
819,DA,19,0.4375,0.5
820,DA,19,0.4375,0.4791666666666667
821,DA,19,0.5625,0.4791666666666667
822,JN,19,0.5,0.5208333333333334
823,JN,19,0.5625,0.5
824,JN,19,0.375,0.4791666666666667
825,JN,19,0.375,0.4583333333333333
826,JN,19,0.5625,0.5625
827,JN,19,0.25,0.625
828,JS,19,0.5,0.3958333333333333
829,JS,19,0.5,0.5
830,JS,19,0.375,0.5
831,JS,19,0.5625,0.3958333333333333
832,JS,19,0.5625,0.4166666666666667
833,JS,19,0.3125,0.5
834,SK,19,0.5625,0.5625
835,SK,19,0.4375,0.5208333333333334
836,SK,19,0.625,0.5833333333333334
837,SK,19,0.25,0.625
838,SK,19,0.75,0.4166666666666667
839,SK,19,0.8125,0.3958333333333333
840,AC,20,0.5625,0.5208333333333334
841,AC,20,0.625,0.5625
842,AC,20,0.5,0.5416666666666666
843,AC,20,0.625,0.4791666666666667
844,AC,20,0.625,0.5
845,AC,20,0.5,0.4791666666666667
846,CD,20,0.4375,0.4166666666666667
847,CD,20,0.75,0.5625
848,CD,20,0.625,0.4791666666666667
849,CD,20,0.5,0.4791666666666667
850,CD,20,0.625,0.4583333333333333
851,CD,20,0.625,0.375
852,CG,20,0.5,0.5
853,CG,20,0.625,0.5833333333333334
854,CG,20,0.5625,0.5833333333333334
855,CG,20,0.5625,0.5625
856,CG,20,0.5625,0.5416666666666666
857,CG,20,0.5,0.5
858,DA,20,0.5625,0.5625
859,DA,20,0.5,0.5
860,DA,20,0.625,0.625
861,DA,20,0.5,0.5416666666666666
862,DA,20,0.4375,0.5416666666666666
863,DA,20,0.5,0.5625
864,JN,20,0.75,0.4791666666666667
865,JN,20,0.5625,0.5208333333333334
866,JN,20,0.5,0.5
867,JN,20,0.625,0.5
868,JN,20,0.5,0.4375
869,JN,20,0.5625,0.5208333333333334
870,JS,20,0.5625,0.4583333333333333
871,JS,20,0.5,0.4583333333333333
872,JS,20,0.5,0.5
873,JS,20,0.625,0.375
874,JS,20,0.4375,0.4791666666666667
875,JS,20,0.625,0.5
876,SK,20,0.5625,0.5
877,SK,20,0.625,0.5
878,SK,20,0.4375,0.5625
879,SK,20,0.5625,0.5208333333333334
